circuitId,country,name,lat,lng,alt,location,date,time,year,locationModified,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,description,icon,stations
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2023-09-03,13:00:00,2023,Monza%20Italy,29.7,16.8,22.8,30.4,16.8,23.0,16.8,71.4,0.0,0.0,0.0,,0.0,0.0,22.3,11.3,263.9,1021.8,47.1,10.0,206.7,17.9,7.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,06770099999,C7783,16066099999,06771099999"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2024-09-01,13:00:00,2024,Monza%20Italy,23.4,18.2,20.8,0.0,0.0,28.9,14.8,71.5,2.9,0.0,0.0,,,,,9.4,143.0,,34.4,9.9,,,,,Partially cloudy,,partly-cloudy-day,
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2012-09-23,12:00:00,2012,Marina%20Bay%20Singapore,32.9,25.7,29.0,38.8,25.7,32.8,24.2,76.3,0.0,0.0,0.0,,,,,16.8,203.5,1009.2,85.9,8.6,197.5,17.2,7.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2013-09-22,12:00:00,2013,Marina%20Bay%20Singapore,32.9,27.4,29.7,38.6,31.5,34.2,23.9,71.8,0.0,0.0,0.0,,,,,20.8,179.5,1008.6,89.2,10.3,225.6,19.4,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2014-09-21,12:00:00,2014,Marina%20Bay%20Singapore,32.2,23.1,28.2,36.7,23.1,30.6,23.2,76.5,27.078,100.0,8.33,rain,,,,20.3,221.2,1011.5,84.9,7.9,145.2,12.6,5.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2015-09-20,12:00:00,2015,Marina%20Bay%20Singapore,32.9,26.6,29.6,40.2,26.6,34.6,24.7,75.8,0.0,0.0,0.0,,0.0,0.0,23.8,14.8,88.2,1009.8,84.6,6.8,247.3,21.3,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2016-09-18,12:00:00,2016,Marina%20Bay%20Singapore,33.7,23.6,29.0,39.7,23.6,32.4,23.8,75.1,6.082,100.0,4.17,rain,0.0,0.0,27.7,19.4,250.9,1008.8,86.7,9.8,195.8,16.8,8.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2017-09-17,12:00:00,2017,Marina%20Bay%20Singapore,32.9,27.6,29.2,37.7,31.6,33.8,24.2,75.4,2.607,100.0,8.33,rain,0.0,0.0,35.6,17.2,147.3,1010.9,64.1,10.0,190.1,16.4,8.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2018-09-16,12:10:00,2018,Marina%20Bay%20Singapore,30.7,27.2,28.9,33.8,30.1,31.9,22.3,68.3,0.262,100.0,4.17,rain,0.0,0.0,33.5,22.6,167.2,1008.2,85.8,10.0,67.6,5.9,3.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,WSSS,96087099999,F0045,48699099999,WIDD,WSSL,WMKJ"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2019-09-22,12:10:00,2019,Marina%20Bay%20Singapore,33.3,26.9,29.7,38.9,29.5,33.8,23.3,69.6,0.0,0.0,0.0,,0.0,0.0,34.2,16.6,128.1,1010.3,63.8,4.4,294.0,25.5,10.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2022-10-02,12:00:00,2022,Marina%20Bay%20Singapore,32.6,24.0,27.3,36.4,24.0,28.6,23.1,79.2,23.46,100.0,4.17,rain,0.0,0.0,16.2,14.9,359.6,1009.0,79.0,9.3,69.0,6.1,5.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2023-09-17,12:00:00,2023,Marina%20Bay%20Singapore,32.3,27.7,29.1,38.6,31.9,34.4,24.8,78.1,3.933,100.0,4.17,rain,0.0,0.0,23.8,24.4,102.0,1009.5,78.2,9.9,300.8,26.1,10.0,60.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,48699099999,WSSL"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2024-09-22,12:00:00,2024,Marina%20Bay%20Singapore,31.6,25.2,28.0,0.0,0.0,37.2,24.0,80.0,3.0,4.8,2.0,,,,,16.2,179.9,1010.9,81.9,9.1,,,,,Partially cloudy,,partly-cloudy-day,
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2012-04-15,7:00:00,2012,Shanghai%20China,20.7,13.0,16.1,20.7,13.0,16.1,10.5,70.5,0.0,0.0,0.0,,,,,15.0,138.3,1011.9,50.7,10.9,224.0,19.3,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2013-04-14,7:00:00,2013,Shanghai%20China,28.1,12.8,19.1,27.0,12.8,19.0,6.8,46.9,0.0,0.0,0.0,,,,,33.0,260.7,1010.9,31.5,11.1,268.7,23.2,9.0,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2014-04-20,7:00:00,2014,Shanghai%20China,16.8,13.0,14.9,16.8,13.0,14.9,11.0,78.2,0.7,100.0,25.0,rain,,,,17.2,48.8,1016.8,87.3,9.2,218.1,18.6,8.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2015-04-12,6:00:00,2015,Shanghai%20China,21.1,12.6,15.9,21.1,12.6,15.9,8.2,61.9,0.1,100.0,4.17,rain,0.0,0.0,46.8,23.9,142.2,1019.7,64.1,10.2,252.8,21.9,9.0,,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2016-04-17,6:00:00,2016,Shanghai%20China,21.7,14.8,17.7,21.7,14.8,17.7,8.5,57.4,0.0,0.0,0.0,,0.0,0.0,54.0,23.8,355.7,1015.6,58.1,10.1,290.8,25.1,10.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2017-04-09,6:00:00,2017,Shanghai%20China,14.4,11.0,12.5,14.4,11.0,12.5,10.7,89.2,5.6,100.0,8.33,rain,0.0,0.0,50.4,28.7,34.7,1011.9,83.1,7.3,48.2,4.3,2.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2018-04-15,6:10:00,2018,Shanghai%20China,19.8,11.0,15.2,19.8,11.0,15.2,5.7,57.7,0.1,100.0,4.17,rain,0.0,0.0,29.9,21.9,327.3,1019.1,19.9,8.8,252.8,21.8,8.0,,Rain,Clear conditions throughout the day with morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2019-04-14,6:10:00,2019,Shanghai%20China,19.5,10.7,15.7,19.5,10.7,15.7,10.6,73.1,0.0,0.0,0.0,,0.0,0.0,43.6,29.1,18.8,1018.4,22.0,8.8,110.4,9.6,4.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
17,China,Shanghai International Circuit,31.3389,121.22,5,Shanghai,2024-04-21,7:00:00,2024,Shanghai%20China,19.7,14.9,17.0,19.7,14.9,17.0,12.9,77.2,0.5,100.0,12.5,rain,0.0,0.0,28.8,15.6,8.8,1011.5,79.9,10.4,193.4,16.6,9.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2012-11-25,16:00:00,2012,São%20Paulo%20Brazil,22.0,17.5,19.4,22.0,17.5,19.4,16.2,81.8,0.0,0.0,0.0,,,,,21.8,163.6,1016.4,94.5,6.6,217.3,18.8,7.0,,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2013-11-24,16:00:00,2013,São%20Paulo%20Brazil,22.6,17.9,19.6,22.6,17.9,19.6,16.8,84.1,9.1,100.0,8.33,rain,,,,19.5,137.4,1017.5,98.7,7.9,173.8,15.0,6.0,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2014-11-09,16:00:00,2014,São%20Paulo%20Brazil,24.5,18.6,21.0,24.5,18.6,21.0,15.4,70.9,0.3,100.0,4.17,rain,,,,23.4,142.0,1016.3,81.6,9.4,309.5,26.6,10.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2015-11-15,16:00:00,2015,São%20Paulo%20Brazil,28.4,18.5,22.4,28.9,18.5,22.5,17.6,75.1,5.0,100.0,4.17,rain,0.0,0.0,32.8,20.4,191.1,1015.2,73.1,9.8,198.4,17.1,8.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2016-11-13,16:00:00,2016,São%20Paulo%20Brazil,18.6,17.0,17.9,18.6,17.0,17.9,16.0,88.9,0.3,100.0,4.17,rain,0.0,0.0,39.2,15.6,130.9,1016.1,94.9,7.7,61.8,5.4,2.0,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2017-11-12,16:00:00,2017,São%20Paulo%20Brazil,28.0,12.2,20.6,26.9,12.2,20.5,8.3,50.8,0.0,0.0,0.0,,0.0,0.0,33.8,20.7,277.9,1010.7,18.4,10.5,346.5,30.0,10.0,,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2018-11-11,17:10:00,2018,São%20Paulo%20Brazil,27.7,19.0,21.8,28.4,19.0,21.9,17.5,77.5,0.0,0.0,0.0,,0.0,0.0,31.7,20.8,132.0,1014.9,75.1,8.8,232.7,20.1,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2019-11-17,17:10:00,2019,São%20Paulo%20Brazil,23.6,14.9,18.3,23.6,14.9,18.3,12.8,71.3,0.0,0.0,0.0,,0.0,0.0,42.1,23.6,138.3,1015.4,49.1,10.6,318.9,27.3,10.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2021-11-14,17:00:00,2021,São%20Paulo%20Brazil,24.7,14.0,17.5,24.7,14.0,17.5,11.9,70.9,0.0,0.0,0.0,,0.0,0.0,42.5,23.4,122.4,1018.7,65.3,10.6,267.0,22.9,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,F7461,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2022-11-13,18:00:00,2022,São%20Paulo%20Brazil,30.0,18.9,22.4,29.2,18.9,22.3,16.5,72.2,0.0,0.0,0.0,,0.0,0.0,19.8,18.9,113.7,1014.2,52.5,10.1,222.7,19.2,8.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83781099999,SBSP,F7461,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2023-11-05,17:00:00,2023,São%20Paulo%20Brazil,21.6,14.0,17.3,21.6,14.0,17.3,11.9,71.6,0.0,0.0,0.0,,0.0,0.0,24.8,21.2,147.5,1018.3,35.8,11.1,241.9,20.7,8.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,F7461,SBSP,SBGR,83780099999"
18,Brazil,Autódromo José Carlos Pace,-23.7036,-46.6997,785,São Paulo,2024-11-03,17:00:00,2024,São%20Paulo%20Brazil,27.0,17.3,21.5,0.0,0.0,30.1,15.5,71.7,0.8,0.0,0.0,,,,49.3,22.3,172.3,1012.8,57.7,9.6,,,,,Partially cloudy,,partly-cloudy-day,
20,Germany,Nürburgring,50.3356,6.9475,578,Nürburg,2013-07-07,12:00:00,2013,Nürburg%20Germany,24.9,15.2,20.1,24.9,15.2,20.1,12.3,63.3,0.0,0.0,0.0,,0.0,0.0,30.9,21.6,56.3,1028.5,11.4,12.3,,,,,Clear,Clear conditions throughout the day.,clear-day,"06494099999,EDFH,ETAD,06496099999,10607099999,10613099999"
20,Germany,Nürburgring,50.3356,6.9475,578,Nürburg,2020-10-11,13:10:00,2020,Nürburg%20Germany,9.9,5.2,7.4,9.2,3.6,6.1,4.1,80.3,0.146,100.0,33.33,rain,0.0,0.0,33.5,15.0,263.4,1020.5,63.1,35.7,78.1,6.7,4.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660,AR293,03155,04508,00161,02497"
21,Italy,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,37,Imola,2020-11-01,12:10:00,2020,Imola%20Italy,16.5,11.1,13.1,16.5,11.1,13.1,11.9,92.5,0.13,100.0,8.33,rain,0.0,0.0,16.9,7.6,237.8,1022.3,68.9,6.8,495.5,42.7,4.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,E3949,D2609,16146099999,16171099999,16140099999"
21,Italy,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,37,Imola,2021-04-18,13:00:00,2021,Imola%20Italy,14.2,5.7,9.9,14.2,4.8,9.8,2.6,60.9,0.347,100.0,4.17,rain,0.0,0.0,36.0,9.9,87.2,1015.8,43.4,10.0,153.3,13.4,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16170099999,16132099999,D2609,16146099999,16133099999,16171099999,16140099999"
21,Italy,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,37,Imola,2022-04-24,13:00:00,2022,Imola%20Italy,15.9,10.6,12.8,15.9,10.6,12.8,10.0,83.7,10.485,100.0,16.67,rain,0.0,0.0,47.9,14.8,139.0,1005.6,62.9,9.8,113.8,10.0,6.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,D2609,16146099999,16171099999,16140099999"
21,Italy,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,37,Imola,2024-05-19,13:00:00,2024,Imola%20Italy,24.1,14.8,19.1,24.1,14.8,19.1,14.8,78.1,0.0,67.7,0.0,rain,0.0,0.0,29.5,13.0,80.9,1011.2,43.8,10.9,194.2,16.8,7.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,"LIPE,LIPC,D2609,LIVM,LIPK"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2012-10-07,6:00:00,2012,Suzuka%20Japan,25.6,15.4,20.3,25.6,15.4,20.3,13.4,66.8,0.751,100.0,8.33,rain,,,,14.2,321.7,1015.8,24.0,18.8,221.9,19.3,8.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"476,490,999,994,763,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2013-10-13,6:00:00,2013,Suzuka%20Japan,24.8,12.9,18.6,24.8,12.9,18.6,9.5,57.6,0.0,0.0,0.0,,0.0,0.0,,13.9,322.2,1019.0,2.9,20.2,220.0,19.0,8.0,,Clear,Clear conditions throughout the day.,clear-day,"476,490,999,994,763,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2014-10-05,6:00:00,2014,Suzuka%20Japan,19.3,17.6,18.7,19.3,17.6,18.7,17.6,93.8,19.291,100.0,16.67,rain,0.0,0.0,,9.5,4.1,1013.9,97.5,7.1,72.2,6.3,3.0,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"476,490,999,994,763,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2015-09-27,5:00:00,2015,Suzuka%20Japan,28.0,18.4,22.6,28.6,18.4,22.6,18.2,78.2,1.959,100.0,8.33,rain,0.0,0.0,35.3,12.0,318.0,1011.5,58.5,16.1,179.6,15.6,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"476,490,999,994,763,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2016-10-09,5:00:00,2016,Suzuka%20Japan,22.1,16.3,20.0,22.1,16.3,20.0,15.4,76.3,14.736,100.0,12.5,rain,0.0,0.0,52.6,15.2,322.2,1010.4,76.1,15.1,84.4,7.2,4.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"476,490,999,994,763,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2017-10-08,5:00:00,2017,Suzuka%20Japan,26.5,16.4,21.1,26.5,16.4,21.1,18.3,85.4,0.0,0.0,0.0,,0.0,0.0,22.0,8.0,211.5,1022.2,41.8,14.5,175.6,15.1,7.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"476,490,999,994,763,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2018-10-07,5:10:00,2018,Suzuka%20Japan,27.7,18.4,23.4,28.8,18.4,23.6,18.6,75.5,0.009,100.0,4.17,rain,0.0,0.0,39.2,13.6,319.9,1012.2,29.4,17.8,116.0,10.0,5.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47649099999,47636099999,AU496,47653099999,47651099999,47761099999,47684099999"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2019-10-13,5:10:00,2019,Suzuka%20Japan,24.1,17.8,21.0,24.1,17.8,21.0,14.4,66.1,0.0,0.0,0.0,,0.0,0.0,81.0,21.0,313.9,1011.3,28.0,20.1,136.1,11.7,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47649099999,47636099999,AU496,47653099999,47651099999,47761099999,47684099999"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2022-10-09,5:00:00,2022,Suzuka%20Japan,19.4,14.0,16.1,19.4,14.0,16.1,14.3,89.2,9.034,100.0,8.33,rain,0.0,0.0,32.0,9.6,323.9,1021.2,95.3,16.3,35.8,3.3,2.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"476,490,999,994,763,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2023-09-24,5:00:00,2023,Suzuka%20Japan,26.6,21.9,23.9,26.6,21.9,23.9,16.4,62.9,0.0,0.0,0.0,,0.0,0.0,15.5,24.1,299.4,1016.5,43.7,10.7,176.4,15.2,10.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47636099999,47634599999,AU496,47651099999,RJGG"
22,Japan,Suzuka Circuit,34.8431,136.541,45,Suzuka,2024-04-07,5:00:00,2024,Suzuka%20Japan,22.9,11.2,16.6,22.9,11.2,16.6,12.0,76.6,0.0,0.0,0.0,,0.0,0.0,12.2,10.8,112.5,1017.8,79.5,15.5,134.9,11.6,8.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47649099999,47636099999,AU496,47653099999,47651099999,47761099999,47684099999"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2012-11-04,13:00:00,2012,Abu%20Dhabi%20UAE,32.0,23.8,28.2,32.4,23.8,29.1,19.3,60.2,0.0,0.0,0.0,,,,,21.1,359.3,1013.0,9.1,10.1,223.2,19.3,8.0,,Clear,Clear conditions throughout the day.,clear-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2013-11-03,13:00:00,2013,Abu%20Dhabi%20UAE,36.0,25.0,29.5,34.8,25.0,30.2,18.1,53.1,0.0,0.0,0.0,,,,,16.6,112.9,1013.5,19.6,9.5,222.1,19.1,8.0,,Clear,Clear conditions throughout the day.,clear-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2014-11-23,13:00:00,2014,Abu%20Dhabi%20UAE,30.0,19.8,24.1,29.7,19.8,24.2,19.5,77.8,0.0,0.0,0.0,,,,,17.4,28.6,1013.7,11.9,6.6,205.0,17.8,8.0,,Clear,Clear conditions throughout the day.,clear-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2015-11-29,13:00:00,2015,Abu%20Dhabi%20UAE,28.1,21.0,24.5,28.8,21.0,24.7,17.9,68.5,0.1,100.0,4.17,rain,0.0,0.0,29.5,22.5,278.3,1016.1,29.5,9.0,176.6,15.1,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2016-11-27,13:00:00,2016,Abu%20Dhabi%20UAE,29.0,20.1,24.4,28.2,20.1,24.4,16.3,61.8,0.0,0.0,0.0,,0.0,0.0,31.7,16.8,17.4,1016.7,4.8,10.0,189.0,16.2,7.0,,Clear,Clear conditions throughout the day.,clear-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2017-11-26,13:00:00,2017,Abu%20Dhabi%20UAE,26.8,22.1,24.2,26.7,22.1,24.2,13.7,52.2,0.0,0.0,0.0,,0.0,0.0,37.4,23.7,315.3,1019.7,33.7,10.0,166.6,14.5,6.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2018-11-25,13:10:00,2018,Abu%20Dhabi%20UAE,33.1,23.0,27.1,33.5,23.0,27.2,17.7,58.9,1.0,100.0,8.33,rain,0.0,0.0,51.5,33.4,120.8,1015.5,16.7,8.8,170.7,14.7,6.0,,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2019-12-01,13:10:00,2019,Abu%20Dhabi%20UAE,28.0,20.9,24.1,28.8,20.9,24.2,18.7,73.0,0.0,0.0,0.0,,0.0,0.0,24.1,13.4,282.1,1016.8,29.6,8.8,171.9,15.0,6.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2020-12-13,13:10:00,2020,Abu%20Dhabi%20UAE,24.9,18.8,22.2,24.9,18.8,22.2,12.2,53.6,0.0,0.0,0.0,,0.0,0.0,32.8,20.3,318.5,1017.2,33.5,10.0,150.3,13.0,6.0,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2021-12-12,13:00:00,2021,Abu%20Dhabi%20UAE,26.0,21.1,23.6,26.0,21.1,23.6,15.5,60.8,0.0,0.0,0.0,,0.0,0.0,29.9,20.5,310.4,1018.4,36.1,10.0,153.4,13.3,6.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41216099999,41217099999,OMAD,OMAA,remote"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2022-11-20,13:00:00,2022,Abu%20Dhabi%20UAE,30.0,26.7,28.1,32.4,26.7,29.9,20.3,62.8,0.0,0.0,0.0,,0.0,0.0,33.1,24.5,320.8,1015.0,19.7,10.0,189.9,16.3,7.0,30.0,Clear,Clear conditions throughout the day.,clear-day,"41216099999,41217099999,OMAD,OMAA"
24,UAE,Yas Marina Circuit,24.4672,54.6031,3,Abu Dhabi,2023-11-26,13:00:00,2023,Abu%20Dhabi%20UAE,28.8,21.8,25.4,28.3,21.8,25.3,15.8,56.8,0.0,0.0,0.0,,0.0,0.0,22.7,17.2,340.4,1015.4,34.3,10.0,186.2,16.1,7.0,10.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41216099999,41217099999,OMAD,OMAA"
