constructorResultsId,raceId,constructorId,points,status
14331,857,164,0.0,\N
14332,858,1,40.0,\N
14333,858,6,28.0,\N
14334,858,9,12.0,\N
14335,858,131,14.0,\N
14336,858,10,6.0,\N
14337,858,15,1.0,\N
14338,858,3,0.0,\N
14339,858,4,0.0,\N
14340,858,5,0.0,\N
14341,858,205,0.0,\N
14342,858,166,0.0,\N
14343,858,164,0.0,\N
14344,859,9,43.0,\N
14345,859,1,15.0,\N
14346,859,6,22.0,\N
14347,859,10,12.0,\N
14348,859,131,6.0,\N
14349,859,15,2.0,\N
14350,859,4,1.0,\N
14351,859,5,0.0,\N
14352,859,3,0.0,\N
14353,859,205,0.0,\N
14354,859,166,0.0,\N
14355,859,164,0.0,\N
15519,841,164,0.0,\N
