raceId,driverId,lap,position,time,milliseconds
1120,852,1,6,1:35.435,95435
1120,852,2,6,1:31.674,91674
1120,852,3,6,1:30.674,90674
1120,852,4,6,1:30.757,90757
1120,852,5,6,1:30.685,90685
1120,852,6,6,1:30.786,90786
1120,852,7,6,1:30.826,90826
1120,852,8,6,1:31.097,91097
1120,852,9,6,1:30.862,90862
1120,852,10,6,1:31.104,91104
1120,852,11,6,1:31.472,91472
1120,852,12,6,1:31.466,91466
1120,852,13,5,1:31.198,91198
1120,852,14,5,1:30.850,90850
1120,852,15,3,1:30.901,90901
1120,852,16,3,1:31.081,91081
1120,852,17,2,1:31.228,91228
1120,852,18,1,1:31.244,91244
1120,852,19,1,1:31.453,91453
1120,852,20,1,1:31.211,91211
1120,852,21,1,1:31.134,91134
1120,852,22,1,1:32.567,92567
1120,852,23,11,1:50.404,110404
1120,852,24,10,1:30.313,90313
1120,852,25,10,1:30.104,90104
1120,852,26,9,1:29.724,89724
1120,852,27,9,1:29.942,89942
1120,852,28,9,1:29.892,89892
1120,852,29,9,1:29.688,89688
1120,852,30,9,1:29.989,89989
1120,852,31,9,1:29.667,89667
1120,852,32,9,1:29.968,89968
1120,852,33,9,1:29.759,89759
1120,852,34,8,1:29.976,89976
1120,852,35,7,1:29.773,89773
1120,852,36,5,1:29.640,89640
1120,852,37,3,1:29.834,89834
1120,852,38,4,1:30.579,90579
1120,852,39,5,1:31.013,91013
1120,852,40,5,1:29.633,89633
1120,852,41,5,1:29.511,89511
1120,852,42,6,1:30.349,90349
1120,852,43,5,1:29.659,89659
1120,852,44,6,1:29.732,89732
1120,852,45,6,1:29.315,89315
1120,852,46,6,1:29.410,89410
1120,852,47,6,1:29.335,89335
1120,852,48,7,1:30.932,90932
1120,852,49,7,1:29.951,89951
1120,852,50,7,1:29.643,89643
1120,852,51,7,1:29.529,89529
1120,852,52,7,1:29.454,89454
1120,852,53,7,1:29.413,89413
1120,852,54,7,1:29.385,89385
1120,852,55,7,1:29.256,89256
1120,852,56,8,1:31.027,91027
1120,852,57,8,1:29.828,89828
1120,852,58,8,1:30.380,90380
1120,4,1,7,1:36.044,96044
1120,4,2,7,1:31.755,91755
1120,4,3,7,1:30.823,90823
1120,4,4,7,1:30.660,90660
1120,4,5,7,1:30.773,90773
1120,4,6,7,1:30.803,90803
1120,4,7,7,1:30.782,90782
1120,4,8,7,1:31.109,91109
1120,4,9,7,1:30.915,90915
1120,4,10,7,1:31.180,91180
1120,4,11,7,1:31.381,91381
1120,4,12,8,1:33.378,93378
1120,4,13,18,1:50.005,110005
1120,4,14,16,1:30.466,90466
1120,4,15,15,1:30.389,90389
1120,4,16,13,1:30.314,90314
1120,4,17,12,1:30.308,90308
1120,4,18,10,1:30.380,90380
1120,4,19,10,1:30.205,90205
1120,4,20,9,1:30.380,90380
1120,4,21,9,1:29.887,89887
1120,4,22,9,1:30.463,90463
1120,4,23,7,1:30.102,90102
1120,4,24,6,1:30.093,90093
1120,4,25,7,1:30.951,90951
1120,4,26,7,1:29.936,89936
1120,4,27,7,1:30.229,90229
1120,4,28,7,1:30.559,90559
1120,4,29,7,1:30.009,90009
1120,4,30,7,1:30.415,90415
1120,4,31,7,1:30.128,90128
1120,4,32,7,1:29.807,89807
1120,4,33,7,1:30.426,90426
1120,4,34,6,1:29.884,89884
1120,4,35,5,1:29.869,89869
1120,4,36,4,1:32.048,92048
1120,4,37,12,1:50.279,110279
1120,4,38,11,1:28.909,88909
1120,4,39,11,1:28.800,88800
1120,4,40,11,1:28.617,88617
1120,4,41,11,1:28.810,88810
1120,4,42,10,1:28.256,88256
1120,4,43,9,1:28.769,88769
1120,4,44,9,1:28.986,88986
1120,4,45,9,1:30.177,90177
1120,4,46,8,1:28.554,88554
1120,4,47,8,1:28.625,88625
1120,4,48,8,1:28.592,88592
1120,4,49,8,1:28.500,88500
1120,4,50,8,1:28.619,88619
1120,4,51,8,1:28.491,88491
1120,4,52,8,1:28.604,88604
1120,4,53,8,1:28.714,88714
1120,4,54,8,1:29.174,89174
1120,4,55,8,1:28.952,88952
1120,4,56,7,1:29.108,89108
1120,4,57,7,1:29.038,89038
1120,4,58,7,1:28.706,88706
1120,842,1,8,1:36.636,96636
1120,842,2,8,1:31.774,91774
1120,842,3,8,1:30.824,90824
1120,842,4,8,1:30.758,90758
1120,842,5,8,1:30.764,90764
1120,842,6,8,1:30.886,90886
1120,842,7,8,1:30.787,90787
1120,842,8,8,1:30.944,90944
1120,842,9,8,1:31.305,91305
1120,842,10,8,1:31.136,91136
1120,842,11,8,1:31.467,91467
1120,842,12,9,1:32.492,92492
1120,842,13,8,1:31.532,91532
1120,842,14,7,1:31.457,91457
1120,842,15,5,1:31.986,91986
1120,842,16,5,1:32.273,92273
1120,842,17,6,1:34.709,94709
1120,842,18,15,1:51.405,111405
1120,842,19,15,1:30.000,90000
1120,842,20,15,1:30.242,90242
1120,842,21,15,1:30.422,90422
1120,842,22,15,1:30.179,90179
1120,842,23,15,1:31.158,91158
1120,842,24,14,1:30.802,90802
1120,842,25,14,1:30.852,90852
1120,842,26,13,1:30.629,90629
1120,842,27,13,1:30.404,90404
1120,842,28,13,1:30.496,90496
1120,842,29,13,1:30.329,90329
1120,842,30,13,1:30.392,90392
1120,842,31,13,1:30.239,90239
1120,842,32,13,1:32.563,92563
1120,842,33,18,1:51.301,111301
1120,842,34,17,1:29.151,89151
1120,842,35,17,1:29.016,89016
1120,842,36,17,1:29.351,89351
1120,842,37,17,1:30.010,90010
1120,842,38,16,1:30.098,90098
1120,842,39,16,1:30.797,90797
1120,842,40,15,1:29.859,89859
1120,842,41,15,1:29.621,89621
1120,842,42,15,1:29.231,89231
1120,842,43,15,1:29.717,89717
1120,842,44,14,1:29.770,89770
1120,842,45,14,1:29.503,89503
1120,842,46,14,1:29.428,89428
1120,842,47,14,1:29.726,89726
1120,842,48,14,1:29.505,89505
1120,842,49,14,1:29.518,89518
1120,842,50,14,1:29.549,89549
1120,842,51,14,1:29.445,89445
1120,842,52,14,1:29.587,89587
1120,842,53,14,1:29.532,89532
1120,842,54,14,1:29.435,89435
1120,842,55,14,1:29.307,89307
1120,842,56,14,1:29.496,89496
1120,842,57,13,1:29.642,89642
1120,842,58,13,1:29.547,89547
1120,1,1,9,1:37.227,97227
1120,1,2,9,1:31.727,91727
1120,1,3,10,1:31.526,91526
1120,1,4,10,1:30.844,90844
1120,1,5,10,1:30.844,90844
1120,1,6,10,1:30.634,90634
1120,1,7,10,1:30.899,90899
1120,1,8,10,1:31.061,91061
1120,1,9,10,1:31.132,91132
1120,1,10,10,1:31.271,91271
1120,1,11,10,1:31.378,91378
1120,1,12,10,1:31.716,91716
1120,1,13,9,1:31.689,91689
1120,1,14,8,1:31.432,91432
1120,1,15,7,1:33.651,93651
1120,1,16,15,1:50.835,110835
1120,1,17,14,1:30.095,90095
1120,1,18,13,1:30.057,90057
1120,1,19,13,1:29.979,89979
1120,1,20,13,1:29.657,89657
1120,1,21,13,1:29.850,89850
1120,1,22,13,1:31.502,91502
1120,1,23,10,1:30.265,90265
1120,1,24,9,1:29.861,89861
1120,1,25,8,1:29.370,89370
1120,1,26,8,1:29.899,89899
1120,1,27,8,1:29.568,89568
1120,1,28,8,1:29.691,89691
1120,1,29,8,1:29.842,89842
1120,1,30,8,1:30.118,90118
1120,1,31,8,1:29.806,89806
1120,1,32,8,1:29.876,89876
1120,1,33,8,1:29.774,89774
1120,1,34,7,1:29.789,89789
1120,1,35,6,1:31.324,91324
1120,1,36,12,1:48.781,108781
1120,1,37,11,1:29.532,89532
1120,1,38,12,1:30.373,90373
1120,1,39,12,1:29.221,89221
1120,1,40,12,1:28.867,88867
1120,1,41,12,1:28.810,88810
1120,1,42,12,1:28.793,88793
1120,1,43,10,1:28.711,88711
1120,1,44,10,1:28.990,88990
1120,1,45,10,1:29.023,89023
1120,1,46,10,1:29.729,89729
1120,1,47,9,1:29.528,89528
1120,1,48,9,1:28.814,88814
1120,1,49,9,1:28.809,88809
1120,1,50,9,1:28.585,88585
1120,1,51,9,1:28.531,88531
1120,1,52,9,1:28.372,88372
1120,1,53,9,1:28.474,88474
1120,1,54,9,1:28.634,88634
1120,1,55,9,1:28.584,88584
1120,1,56,9,1:29.138,89138
1120,1,57,9,1:29.666,89666
1120,1,58,9,1:30.894,90894
1120,815,1,10,1:37.745,97745
1120,815,2,10,1:31.672,91672
1120,815,3,9,1:30.469,90469
1120,815,4,9,1:30.759,90759
1120,815,5,9,1:30.797,90797
1120,815,6,9,1:30.682,90682
1120,815,7,9,1:30.818,90818
1120,815,8,9,1:30.993,90993
1120,815,9,9,1:31.287,91287
1120,815,10,9,1:31.214,91214
1120,815,11,9,1:31.535,91535
1120,815,12,7,1:30.874,90874
1120,815,13,7,1:31.309,91309
1120,815,14,6,1:31.190,91190
1120,815,15,4,1:31.225,91225
1120,815,16,4,1:31.375,91375
1120,815,17,3,1:33.256,93256
1120,815,18,12,1:49.031,109031
1120,815,19,12,1:29.365,89365
1120,815,20,11,1:29.107,89107
1120,815,21,10,1:28.986,88986
1120,815,22,10,1:29.719,89719
1120,815,23,8,1:29.710,89710
1120,815,24,7,1:30.001,90001
1120,815,25,6,1:29.572,89572
1120,815,26,6,1:29.864,89864
1120,815,27,6,1:29.340,89340
1120,815,28,5,1:28.954,88954
1120,815,29,5,1:29.563,89563
1120,815,30,5,1:29.480,89480
1120,815,31,5,1:29.413,89413
1120,815,32,5,1:29.314,89314
1120,815,33,5,1:29.261,89261
1120,815,34,4,1:29.316,89316
1120,815,35,3,1:29.243,89243
1120,815,36,2,1:28.928,88928
1120,815,37,2,1:28.992,88992
1120,815,38,2,1:29.043,89043
1120,815,39,2,1:29.130,89130
1120,815,40,2,1:28.909,88909
1120,815,41,2,1:29.195,89195
1120,815,42,2,1:30.958,90958
1120,815,43,6,1:48.079,108079
1120,815,44,5,1:27.493,87493
1120,815,45,5,1:27.837,87837
1120,815,46,5,1:27.914,87914
1120,815,47,5,1:28.401,88401
1120,815,48,4,1:27.970,87970
1120,815,49,4,1:27.926,87926
1120,815,50,4,1:27.758,87758
1120,815,51,4,1:27.866,87866
1120,815,52,4,1:27.886,87886
1120,815,53,4,1:28.307,88307
1120,815,54,3,1:28.024,88024
1120,815,55,3,1:28.187,88187
1120,815,56,3,1:27.896,87896
1120,815,57,3,1:27.991,87991
1120,815,58,2,1:27.948,87948
1120,839,1,11,1:38.197,98197
1120,839,2,11,1:31.810,91810
1120,839,3,11,1:31.033,91033
1120,839,4,11,1:30.988,90988
1120,839,5,11,1:30.994,90994
1120,839,6,11,1:30.689,90689
1120,839,7,11,1:30.932,90932
1120,839,8,11,1:30.997,90997
1120,839,9,11,1:31.073,91073
1120,839,10,11,1:31.254,91254
1120,839,11,11,1:31.422,91422
1120,839,12,11,1:31.527,91527
1120,839,13,10,1:31.770,91770
1120,839,14,9,1:31.647,91647
1120,839,15,8,1:33.667,93667
1120,839,16,16,1:50.615,110615
1120,839,17,15,1:30.134,90134
1120,839,18,14,1:30.276,90276
1120,839,19,14,1:30.132,90132
1120,839,20,14,1:30.128,90128
1120,839,21,14,1:30.246,90246
1120,839,22,14,1:30.756,90756
1120,839,23,13,1:31.726,91726
1120,839,24,11,1:30.791,90791
1120,839,25,11,1:30.338,90338
1120,839,26,12,1:30.993,90993
1120,839,27,12,1:30.578,90578
1120,839,28,12,1:30.322,90322
1120,839,29,12,1:30.504,90504
1120,839,30,12,1:30.514,90514
1120,839,31,11,1:30.319,90319
1120,839,32,11,1:30.243,90243
1120,839,33,11,1:30.244,90244
1120,839,34,11,1:30.033,90033
1120,839,35,11,1:30.474,90474
1120,839,36,10,1:30.622,90622
1120,839,37,8,1:30.307,90307
1120,839,38,8,1:30.138,90138
1120,839,39,10,1:32.095,92095
1120,839,40,10,1:30.447,90447
1120,839,41,10,1:30.252,90252
1120,839,42,11,1:30.742,90742
1120,839,43,11,1:31.081,91081
1120,839,44,11,1:30.431,90431
1120,839,45,11,1:30.163,90163
1120,839,46,11,1:30.113,90113
1120,839,47,11,1:30.177,90177
1120,839,48,11,1:30.359,90359
1120,839,49,11,1:30.258,90258
1120,839,50,12,1:30.986,90986
1120,839,51,12,1:30.310,90310
1120,839,52,13,1:30.984,90984
1120,839,53,13,1:30.283,90283
1120,839,54,13,1:30.272,90272
1120,839,55,13,1:30.287,90287
1120,839,56,13,1:30.208,90208
1120,839,57,12,1:30.477,90477
1120,839,58,12,1:30.639,90639
1120,840,1,12,1:38.721,98721
1120,840,2,12,1:31.963,91963
1120,840,3,12,1:30.927,90927
1120,840,4,12,1:31.017,91017
1120,840,5,12,1:31.094,91094
1120,840,6,12,1:30.795,90795
1120,840,7,12,1:31.056,91056
1120,840,8,12,1:30.988,90988
1120,840,9,12,1:31.195,91195
1120,840,10,12,1:31.074,91074
1120,840,11,12,1:31.367,91367
1120,840,12,12,1:31.555,91555
1120,840,13,11,1:31.631,91631
1120,840,14,10,1:31.693,91693
1120,840,15,6,1:31.312,91312
1120,840,16,6,1:31.293,91293
1120,840,17,4,1:30.500,90500
1120,840,18,2,1:31.011,91011
1120,840,19,2,1:30.640,90640
1120,840,20,2,1:30.655,90655
1120,840,21,3,1:31.623,91623
1120,840,22,4,1:32.915,92915
1120,840,23,14,1:48.971,108971
1120,840,24,13,1:30.353,90353
1120,840,25,12,1:29.870,89870
1120,840,26,11,1:28.860,88860
1120,840,27,11,1:30.191,90191
1120,840,28,11,1:30.312,90312
1120,840,29,10,1:29.602,89602
1120,840,30,10,1:29.736,89736
1120,840,31,10,1:29.706,89706
1120,840,32,10,1:29.831,89831
1120,840,33,10,1:30.128,90128
1120,840,34,9,1:29.921,89921
1120,840,35,8,1:29.902,89902
1120,840,36,8,1:30.486,90486
1120,840,37,7,1:30.751,90751
1120,840,38,7,1:30.403,90403
1120,840,39,7,1:30.305,90305
1120,840,40,7,1:30.099,90099
1120,840,41,7,1:29.991,89991
1120,840,42,8,1:31.640,91640
1120,840,43,12,1:48.240,108240
1120,840,44,12,1:28.050,88050
1120,840,45,12,1:28.177,88177
1120,840,46,12,1:28.239,88239
1120,840,47,12,1:28.535,88535
1120,840,48,12,1:28.639,88639
1120,840,49,12,1:29.030,89030
1120,840,50,11,1:28.810,88810
1120,840,51,11,1:28.801,88801
1120,840,52,11,1:28.864,88864
1120,840,53,11,1:29.205,89205
1120,840,54,11,1:29.301,89301
1120,840,55,11,1:29.458,89458
1120,840,56,10,1:29.655,89655
1120,840,57,10,1:29.486,89486
1120,840,58,10,1:29.683,89683
1120,807,1,13,1:39.291,99291
1120,807,2,14,1:32.921,92921
1120,807,3,14,1:31.351,91351
1120,807,4,14,1:31.374,91374
1120,807,5,14,1:31.227,91227
1120,807,6,14,1:31.101,91101
1120,807,7,14,1:31.332,91332
1120,807,8,14,1:31.500,91500
1120,807,9,14,1:31.545,91545
1120,807,10,14,1:31.583,91583
1120,807,11,14,1:32.002,92002
1120,807,12,14,1:31.827,91827
1120,807,13,14,1:33.719,93719
1120,807,14,19,1:50.743,110743
1120,807,15,19,1:30.133,90133
1120,807,16,18,1:30.574,90574
1120,807,17,16,1:30.356,90356
1120,807,18,16,1:31.635,91635
1120,807,19,16,1:30.335,90335
1120,807,20,16,1:30.436,90436
1120,807,21,16,1:30.636,90636
1120,807,22,16,1:30.451,90451
1120,807,23,16,1:31.020,91020
1120,807,24,15,1:31.104,91104
1120,807,25,15,1:30.868,90868
1120,807,26,15,1:31.444,91444
1120,807,27,16,1:32.085,92085
1120,807,28,16,1:31.580,91580
1120,807,29,15,1:31.768,91768
1120,807,30,15,1:30.667,90667
1120,807,31,15,1:30.593,90593
1120,807,32,14,1:30.845,90845
1120,807,33,14,1:32.455,92455
1120,807,34,18,1:50.198,110198
1120,807,35,18,1:30.498,90498
1120,807,36,18,1:29.691,89691
1120,807,37,18,1:29.747,89747
1120,807,38,17,1:29.462,89462
1120,807,39,17,1:30.091,90091
1120,807,40,17,1:30.121,90121
1120,807,41,17,1:29.893,89893
1120,807,42,16,1:29.396,89396
1120,807,43,16,1:29.485,89485
1120,807,44,15,1:29.542,89542
1120,807,45,15,1:29.500,89500
1120,807,46,15,1:29.456,89456
1120,807,47,15,1:30.035,90035
1120,807,48,15,1:30.121,90121
1120,807,49,16,1:30.705,90705
1120,807,50,16,1:30.200,90200
1120,807,51,16,1:30.079,90079
1120,807,52,16,1:30.105,90105
1120,807,53,16,1:30.090,90090
1120,807,54,16,1:29.667,89667
1120,807,55,16,1:29.576,89576
1120,807,56,16,1:29.507,89507
1120,807,57,16,1:29.437,89437
1120,807,58,15,1:29.217,89217
1120,832,1,14,1:39.674,99674
1120,832,2,13,1:31.980,91980
1120,832,3,13,1:31.308,91308
1120,832,4,13,1:31.099,91099
1120,832,5,13,1:31.158,91158
1120,832,6,13,1:31.175,91175
1120,832,7,13,1:31.301,91301
1120,832,8,13,1:31.263,91263
1120,832,9,13,1:30.965,90965
1120,832,10,13,1:31.305,91305
1120,832,11,13,1:31.085,91085
1120,832,12,13,1:31.278,91278
1120,832,13,12,1:31.385,91385
1120,832,14,11,1:31.416,91416
1120,832,15,9,1:31.619,91619
1120,832,16,7,1:31.197,91197
1120,832,17,5,1:31.621,91621
1120,832,18,3,1:30.960,90960
1120,832,19,4,1:31.551,91551
1120,832,20,4,1:30.933,90933
1120,832,21,5,1:32.184,92184
1120,832,22,6,1:32.071,92071
1120,832,23,6,1:33.587,93587
1120,832,24,16,1:49.257,109257
1120,832,25,16,1:30.188,90188
1120,832,26,16,1:30.007,90007
1120,832,27,15,1:29.841,89841
1120,832,28,14,1:29.977,89977
1120,832,29,14,1:29.640,89640
1120,832,30,14,1:29.700,89700
1120,832,31,14,1:29.764,89764
1120,832,32,12,1:29.897,89897
1120,832,33,12,1:29.760,89760
1120,832,34,12,1:29.674,89674
1120,832,35,12,1:29.494,89494
1120,832,36,11,1:30.228,90228
1120,832,37,9,1:29.807,89807
1120,832,38,9,1:29.746,89746
1120,832,39,9,1:30.581,90581
1120,832,40,9,1:29.635,89635
1120,832,41,9,1:29.495,89495
1120,832,42,9,1:29.452,89452
1120,832,43,8,1:29.612,89612
1120,832,44,8,1:29.809,89809
1120,832,45,8,1:30.132,90132
1120,832,46,9,1:30.712,90712
1120,832,47,10,1:31.102,91102
1120,832,48,10,1:30.565,90565
1120,832,49,10,1:30.033,90033
1120,832,50,10,1:29.873,89873
1120,832,51,10,1:29.718,89718
1120,832,52,10,1:29.645,89645
1120,832,53,10,1:29.775,89775
1120,832,54,10,1:29.734,89734
1120,832,55,10,1:29.654,89654
1120,832,56,11,1:31.454,91454
1120,832,57,15,1:50.847,110847
1120,817,1,15,1:39.948,99948
1120,817,2,15,1:32.742,92742
1120,817,3,15,1:31.519,91519
1120,817,4,15,1:31.284,91284
1120,817,5,15,1:31.326,91326
1120,817,6,15,1:31.064,91064
1120,817,7,17,1:33.072,93072
1120,817,8,19,1:50.258,110258
1120,817,9,19,1:29.815,89815
1120,817,10,19,1:30.238,90238
1120,817,11,19,1:30.430,90430
1120,817,12,19,1:30.078,90078
1120,817,13,19,1:30.271,90271
1120,817,14,17,1:30.424,90424
1120,817,15,17,1:30.475,90475
1120,817,16,14,1:30.482,90482
1120,817,17,13,1:30.391,90391
1120,817,18,11,1:30.697,90697
1120,817,19,11,1:30.418,90418
1120,817,20,12,1:31.085,91085
1120,817,21,12,1:30.686,90686
1120,817,22,11,1:30.883,90883
1120,817,23,9,1:30.476,90476
1120,817,24,8,1:30.295,90295
1120,817,25,9,1:31.132,91132
1120,817,26,10,1:31.949,91949
1120,817,27,10,1:30.737,90737
1120,817,28,10,1:30.697,90697
1120,817,29,11,1:31.307,91307
1120,817,30,11,1:30.678,90678
1120,817,31,12,1:32.484,92484
1120,817,32,18,1:50.058,110058
1120,817,33,17,1:29.349,89349
1120,817,34,16,1:29.584,89584
1120,817,35,16,1:29.814,89814
1120,817,36,16,1:30.531,90531
1120,817,37,16,1:31.968,91968
1120,817,38,15,1:31.008,91008
1120,817,39,14,1:30.068,90068
1120,817,40,14,1:28.841,88841
1120,817,41,14,1:28.838,88838
1120,817,42,14,1:28.581,88581
1120,817,43,14,1:30.055,90055
1120,817,44,13,1:28.818,88818
1120,817,45,13,1:28.705,88705
1120,817,46,13,1:28.708,88708
1120,817,47,13,1:28.571,88571
1120,817,48,13,1:28.702,88702
1120,817,49,13,1:28.791,88791
1120,817,50,13,1:29.065,89065
1120,817,51,13,1:29.332,89332
1120,817,52,12,1:28.743,88743
1120,817,53,12,1:28.742,88742
1120,817,54,12,1:28.760,88760
1120,817,55,12,1:28.871,88871
1120,817,56,12,1:28.929,88929
1120,817,57,11,1:29.060,89060
1120,817,58,11,1:29.020,89020
1120,822,1,16,1:40.300,100300
1120,822,2,16,1:32.770,92770
1120,822,3,16,1:31.698,91698
1120,822,4,16,1:31.281,91281
1120,822,5,16,1:31.445,91445
1120,822,6,16,1:31.122,91122
1120,822,7,15,1:31.189,91189
1120,822,8,15,1:31.206,91206
1120,822,9,15,1:31.716,91716
1120,822,10,15,1:31.713,91713
1120,822,11,15,1:31.616,91616
1120,822,12,15,1:31.780,91780
1120,822,13,13,1:31.887,91887
1120,822,14,12,1:31.709,91709
1120,822,15,10,1:31.436,91436
1120,822,16,8,1:31.475,91475
1120,822,17,8,1:31.561,91561
1120,822,18,7,1:32.236,92236
1120,822,19,8,1:32.309,92309
1120,822,20,10,1:32.795,92795
1120,822,21,11,1:32.462,92462
1120,822,22,12,1:32.922,92922
1120,822,23,12,1:32.934,92934
1120,822,24,12,1:32.360,92360
1120,822,25,13,1:32.139,92139
1120,822,26,14,1:32.821,92821
1120,822,27,14,1:31.817,91817
1120,822,28,15,1:32.424,92424
1120,822,29,16,1:34.094,94094
1120,822,30,19,1:53.086,113086
1120,822,31,19,1:31.308,91308
1120,822,32,19,1:30.245,90245
1120,822,33,19,1:30.623,90623
1120,822,34,19,1:30.473,90473
1120,822,35,19,1:30.401,90401
1120,822,36,19,1:30.207,90207
1120,822,37,19,1:30.246,90246
1120,822,38,18,1:30.016,90016
1120,822,39,18,1:30.001,90001
1120,822,40,18,1:30.345,90345
1120,822,41,18,1:30.161,90161
1120,822,42,17,1:29.863,89863
1120,822,43,18,1:31.418,91418
1120,822,44,18,1:29.999,89999
1120,822,45,18,1:30.495,90495
1120,822,46,18,1:29.998,89998
1120,822,47,18,1:30.448,90448
1120,822,48,18,1:30.492,90492
1120,822,49,18,1:30.688,90688
1120,822,50,19,1:31.586,91586
1120,822,51,19,1:31.017,91017
1120,822,52,19,1:30.924,90924
1120,822,53,19,1:31.713,91713
1120,822,54,19,1:30.855,90855
1120,822,55,19,1:30.530,90530
1120,822,56,19,1:30.130,90130
1120,822,57,19,1:30.550,90550
1120,848,1,17,1:40.625,100625
1120,848,2,18,1:33.560,93560
1120,848,3,18,1:31.768,91768
1120,848,4,18,1:31.591,91591
1120,848,5,18,1:31.422,91422
1120,848,6,18,1:31.491,91491
1120,848,7,18,1:31.438,91438
1120,848,8,17,1:31.580,91580
1120,848,9,17,1:31.644,91644
1120,848,10,17,1:31.978,91978
1120,848,11,17,1:31.962,91962
1120,848,12,17,1:31.958,91958
1120,848,13,15,1:31.700,91700
1120,848,14,13,1:31.655,91655
1120,848,15,11,1:31.729,91729
1120,848,16,12,1:34.282,94282
1120,848,17,19,1:51.901,111901
1120,848,18,19,1:30.463,90463
1120,848,19,19,1:30.573,90573
1120,848,20,19,1:30.392,90392
1120,848,21,19,1:30.540,90540
1120,848,22,18,1:30.706,90706
1120,848,23,18,1:30.272,90272
1120,848,24,18,1:30.511,90511
1120,848,25,18,1:30.655,90655
1120,848,26,17,1:30.092,90092
1120,848,27,17,1:30.728,90728
1120,848,28,17,1:30.631,90631
1120,848,29,17,1:30.588,90588
1120,848,30,16,1:30.591,90591
1120,848,31,16,1:30.555,90555
1120,848,32,15,1:30.350,90350
1120,848,33,13,1:30.447,90447
1120,848,34,13,1:30.026,90026
1120,848,35,13,1:29.987,89987
1120,848,36,13,1:30.341,90341
1120,848,37,13,1:30.413,90413
1120,848,38,13,1:30.238,90238
1120,848,39,13,1:30.497,90497
1120,848,40,13,1:30.331,90331
1120,848,41,13,1:30.310,90310
1120,848,42,13,1:30.355,90355
1120,848,43,13,1:32.175,92175
1120,848,44,17,1:49.385,109385
1120,848,45,16,1:27.845,87845
1120,848,46,16,1:28.694,88694
1120,848,47,16,1:28.740,88740
1120,848,48,16,1:28.920,88920
1120,848,49,15,1:28.761,88761
1120,848,50,15,1:29.011,89011
1120,848,51,15,1:28.675,88675
1120,848,52,15,1:28.402,88402
1120,848,53,15,1:28.608,88608
1120,848,54,15,1:28.812,88812
1120,848,55,15,1:28.742,88742
1120,848,56,15,1:28.743,88743
1120,848,57,14,1:28.749,88749
1120,848,58,14,1:28.670,88670
1120,855,1,18,1:40.960,100960
1120,855,2,17,1:32.533,92533
1120,855,3,17,1:31.817,91817
1120,855,4,17,1:31.303,91303
1120,855,5,17,1:31.440,91440
1120,855,6,17,1:31.331,91331
1120,855,7,16,1:31.227,91227
1120,855,8,16,1:31.318,91318
1120,855,9,16,1:31.662,91662
1120,855,10,16,1:31.936,91936
1120,855,11,16,1:31.845,91845
1120,855,12,16,1:32.298,92298
1120,855,13,16,1:33.899,93899
1120,855,14,20,1:52.402,112402
1120,855,15,20,1:30.762,90762
1120,855,16,19,1:30.842,90842
1120,855,17,18,1:30.892,90892
1120,855,18,18,1:30.973,90973
1120,855,19,18,1:31.083,91083
1120,855,20,18,1:31.099,91099
1120,855,21,18,1:31.055,91055
1120,855,22,17,1:30.353,90353
1120,855,23,17,1:30.707,90707
1120,855,24,17,1:30.957,90957
1120,855,25,17,1:30.695,90695
1120,855,26,18,1:31.879,91879
1120,855,27,18,1:30.619,90619
1120,855,28,18,1:30.782,90782
1120,855,29,18,1:30.608,90608
1120,855,30,17,1:31.054,91054
1120,855,31,17,1:30.935,90935
1120,855,32,16,1:30.874,90874
1120,855,33,15,1:30.844,90844
1120,855,34,14,1:30.941,90941
1120,855,35,14,1:30.594,90594
1120,855,36,14,1:30.670,90670
1120,855,37,15,1:32.936,92936
1120,855,38,20,1:50.896,110896
1120,855,39,20,1:28.951,88951
1120,855,40,19,1:29.081,89081
1120,855,41,19,1:29.402,89402
1120,855,42,18,1:28.972,88972
1120,855,43,17,1:28.746,88746
1120,855,44,16,1:29.083,89083
1120,855,45,17,1:29.890,89890
1120,855,46,17,1:29.324,89324
1120,855,47,17,1:29.409,89409
1120,855,48,17,1:29.383,89383
1120,855,49,17,1:29.766,89766
1120,855,50,17,1:29.704,89704
1120,855,51,17,1:29.702,89702
1120,855,52,17,1:29.608,89608
1120,855,53,17,1:29.781,89781
1120,855,54,17,1:30.289,90289
1120,855,55,17,1:30.416,90416
1120,855,56,17,1:30.200,90200
1120,855,57,18,1:30.991,90991
1120,855,58,17,1:30.327,90327
1120,825,1,19,1:41.597,101597
1120,825,2,19,1:33.067,93067
1120,825,3,19,1:31.711,91711
1120,825,4,19,1:31.593,91593
1120,825,5,20,1:33.881,93881
1120,825,6,20,1:50.942,110942
1120,825,7,20,1:30.445,90445
1120,825,8,20,1:30.312,90312
1120,825,9,20,1:30.325,90325
1120,825,10,20,1:30.814,90814
1120,825,11,20,1:31.051,91051
1120,825,12,20,1:30.791,90791
1120,825,13,20,1:30.956,90956
1120,825,14,18,1:31.074,91074
1120,825,15,18,1:31.241,91241
1120,825,16,17,1:31.910,91910
1120,825,17,17,1:32.454,92454
1120,825,18,17,1:32.108,92108
1120,825,19,17,1:32.160,92160
1120,825,20,17,1:31.521,91521
1120,825,21,17,1:31.950,91950
1120,825,22,20,1:34.337,94337
1120,825,23,20,1:51.422,111422
1120,825,24,20,1:31.448,91448
